GS	GeneList	Qvalues	Direction
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	CRYAB GUCY1A3 CLU TFPI CAV2 RBPMS ZEB2 PPP1R3C FRY AXL PDZRN3 LDB2 CDKN1C CDH5 PMP22 THSD7A SPP1 MITF AMOTL2 ANGPT1 PRNP SERPINF1 TCF21 GPRC5B MYLK OLFML2A PLS3 GNG11 RGL1 COL1A2 IGFBP7 PODXL MXRA8 TPST1 KCTD12 CX3CL1 ALCAM TNFAIP8 LRRC32 TEK CTSH PPL ERG NR3C1 CPVL CEBPD ST3GAL6 PLCG2 DAB2 MAGI2 TGFBR2 IL27RA MATN2 DUSP9 MAF KIFC3 PATZ1 MERTK APOE LYN IFIT1 OXCT1 TBC1D9 AHNAK PLAU ATP10D AGRN KDR FAM3C BPGM KAZN ERBB4 DSTN DST SP100 CRIM1 REEP5 PRCP IL1R1 NCOA3 ALDH4A1 MYOF COL4A5 PDE6B UGCG MYH9 TACSTD2 CREBL2 ITM2B SYNGR2 LEPROT ASAH1 ACSL1 HPN ETS2 HERPUD1 TGOLN2 GADD45A MTMR6 IQGAP1 ATP5L ALDH1A1 VEGFA APOM TRAM2 XBP1 EFR3A CRYZ IQCK PPP2R5A CTDSPL PGRMC2 BLVRB ZNF44 CTSO S100A10 CYB5A RAB22A SEMA3C ELF1 CAST CARD10 FGFR3 SSFA2 PRPS2 ATP1B1 SCP2 FUCA1 ATP1A1 TOB1 CLDN3 MECOM FGF9 TMED5 MSMO1 CRADD KIF13B SLC37A4 PDXK GLUD2 TSPO SDHD VLDLR DYNC2LI1 SLC30A1 SEPHS2 ALDH6A1 GNG12 TRIM2 MAN2A1 PDE8A CA12 ANXA4 ANK3 IL10RB SERINC5 LLGL2 KRT19 ENPEP SMPDL3A CDH1 LAMP2 CDS1 PLS1 CD2AP GNAI1 IQGAP2 PEX7 ZNF124 ANXA3 SLC22A5 FPGT TOM1L1 SLC35A3 IMPA2 AKR1C3 ACSM3	0.101226	UP
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_DN	NR4A2 CCL2 RHOB TRIB2 GAS7 ZFP36 PTPRC AQP1 CCL4 CCR1 SERPINE1 VASH1 INHBA TNFSF8 NINJ1 SLC4A2 TM4SF1 TRAF1 KDM6B SPTAN1 CACNA1G SLC25A37 HIP1R SLC1A6 CBX3 RARA DYRK1A CD80 PDGFA HMOX1 IL6R CLMN CORO2A	0.101257	UP
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_DN	OLFML3 MOXD1 ATP2B4 PDP1 TCF4 SOX11 MSTN IGFBP3 PLK2 ZFP36L2 MYLPF COL11A1 GLRX MARCKS FGF9	0.101297	UP
WOOD_EBV_EBNA1_TARGETS_DN	PTGS2 AKAP12 MFAP5 RGS2 SPOCK1 GPNMB MYLK ALCAM WISP2 CLEC2B MACF1 SLC16A7 ADAP2 SLC39A6 TGFBI SPHK1 TPM1 SLC27A5 SGK1 RAB13 P2RY6 KIF5B ABCE1 IPO7 INSL4 DYNLT3 S100P ACTR2 IQGAP1 TAX1BP1 GNAQ NUDT2 DPM3 KDELR2 CALCOCO2 C4BPB IL13RA1 PSMB8 IDI1 ABCC4 GOLGA4 UGP2 EPB41L3 TSPAN8 ACAA2 MEST MAP7	0.101526	UP
GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	APOBEC3B XK AMMECR1 HPGDS KIF15 CA2 PRC1 HIST1H1C PCCB TST ELOVL6 KIF11 MINPP1 CEP55 MELK CASP3 DLGAP5 GINS1 TOP2A CA1 ZWINT CHEK1 MPST CDC20 CCNB2 DHFR EZH2 PPIF CENPF SMC2 CDKN3 NUSAP1 CPOX PDLIM1 RACGAP1 PRDX2 KIAA0101 MICAL2 SAC3D1 CDK1 BLVRB TK1 BAZ1A PF4 H2AFX ANKRD27 RRM2 CCL8 ASF1A SPTA1 SERPINB2 CCL5 LMNA CD38 IL1RN RHAG MCM5 CD36 AQP3 ITGA2B HBD PKIG APOE KLF1 TPM1 CLEC11A TFR2 TPSAB1 ICAM4 CCL20 HDC APOC1 SERPINE2 TPSB2 PRKAR2B TUBB2A JUN HBB LEPR DLC1 MYH10 TUBB6	0.102079	DN
SENESE_HDAC1_AND_HDAC2_TARGETS_UP	GEM SFRP1 CES1 BCL2A1 RGS2 AP1S2 NAV3 TIE1 LDB2 TMEM158 FN1 SORBS2 DCLK1 C3 G0S2 SCG5 ELK3 TGM2 JAM3 MMP9 PRRX1 COL6A3 EREG GFPT2 MAFF PIP4K2A CHST11 LAPTM5 KYNU OSMR CREM CAMTA1 DOCK4 LTB DKK2 IL7R KLHL21 SRGN RAC2 BICD2 CBFB PDE4D LPXN ZBED2 TGFBR2 TNFAIP3 EXTL3 ST3GAL1 CCL20 HOMER3 GPR3 CHRNA9 WDR6 AFF3 EPHA4 TNFRSF12A IL6ST SH2B3 SPHK1 HIP1 PTPN12 PRDM1 RAB3B CCND2 MYCT1 SUPT6H PHLDA1 ROBO4 EPHB1 FRMD4A SUPT16H PLAU FOSL1 IL1RAPL1 BIRC3 WDYHV1 PDLIM4 PGF STK10 HSF1 POU2F2 MCL1 IL24 NFKB2 OLAH IL11 KISS1 DDX42 CSF2 STIP1 RRAGD ULBP2 PTPRN2 CCNE1 MTAP PLAUR TCN1 PLEC CDV3 DPY19L1 SLC7A2 PHTF2 PRPF6 ITGB1 CXCL3 RPL27A NRIP3 SERPINB2 RAB35 DKK1 TRIM38 DHX9 EIF4G1 PTBP1 CXCL5 KDSR PI3 PSME4 ZC3H12A SIPA1L3 IL1A OTUB2 SEC61A1 BCL2L1 LMAN1 PXN ADAMTS6 IQGAP1 AADAC TNFRSF10B HAS2 RPAP3 HMGA1 TTC37 TFAM IL13RA2 FAM208B PTX3 LARP4 PAPOLA TEX261 SNAP23 USP10 PAX8 SLC16A3 PSTPIP2 MC5R PDE4DIP GLYR1 ATP11B EXOC5 CD55 COPA MCM4 EGFR SPRED2 CTNNA1 PRIM2 TNFRSF11B TMOD1 PPIF TFRC PPARA TMEM8A TWF1 DNAJB14 ZBTB38 GCH1 PLEKHB2 ITGA6 MAOA BMP2 LAMC2 NAMPT SERPINA1 CANT1 WWC1 FKBP1B SMG1 ITPKA MMP1 SLC39A4 IL6R CAPN5 CA2 SLC16A1 GNA13 UEVLD SCYL2	0.102943	UP
KEGG_ARGININE_AND_PROLINE_METABOLISM	AGMAT OTC CKMT1B ASL ALDH18A1 ACY1 ALDH7A1 GOT1 MAOA GLUD2 P4HA2 ALDH3A2 GLS ALDH2 SAT1 AMD1 DAO GLUD1 ARG2 ALDH9A1 ASS1 OAT GOT2 P4HA1 LAP3 PYCR1 CKB SMS ALDH1B1 NOS2 ALDH4A1 CKMT2 PYCRL NOS1 PRODH CPS1 GLS2 GLUL PRODH2 CKM ARG1 NOS3 ODC1 GAMT SRM GATM MAOB	0.103347	DN
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_UP	GAL CDH19 GPM6B LARP6 S100B PCOLCE2 BCL2A1 FLNA TMEM158 G0S2 PRNP MSN CSPG4 VIM NT5DC2 FOXC1 ICAM1 IL6 CALU CEBPB S100A3 MYC FAM127A ANGPTL4 TNFRSF12A FJX1 COL9A3 ENPP2 CYP26B1 PLOD1 FOXL2 IGF2BP3 COL9A1 PLA2G4A GABRA5 FOXD1 PDIA2 DAZL BCAT1 RTEL1 EYA1 OCA2 ARNTL2 EFNB1 CTSZ TEX12 HAS2 PTX3 KIF14 IGF2BP2 ADM SOD2 GOLT1B TNFRSF11B PLAGL1 HAPLN1 FABP5 ANKH NMT2 BMP2 HRH1 HMOX1 PLOD2 UPP1 FERMT1 GNAI1 IL1R2 SRD5A1 SULT1B1 ADORA2B	0.103572	UP
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	SLC38A4 SLC3A1 SLC9A2 SLC9A3 SLC4A4 SLC1A1 SLC36A1 SLC17A5 SLC26A2 SLC20A1 SLC12A2 SLC20A2 SLC26A3 SLC26A6 SLC25A10 SLC16A10 SLC9A1 SLC24A1 SLC12A1 SLC12A6 SLC9A8 SLC15A2 SLC38A1 SLC17A6 SLC7A9 SLC24A2 SLC9A6 SLC12A7 SLC7A1 SLC5A5 SLC6A20 SLC7A6 SLC1A5 SLC7A8 SLC34A2 SLC1A7 SLC8A1 SLC7A11 SLC6A14 SLC1A2 SLC4A1 SLC4A5 SLC7A2 SLC1A6 SLC7A7 SLC1A4 SLC15A1 SLC26A1 SLC9A5 SLC6A12 SLC9A7 SLC34A1 SLC38A3 SLC4A8 SLC6A6 SLC3A2 SLC12A4 SLC6A15 SLC17A1 SLC43A1 SLC4A2 SLC12A5 SLC17A7 SLC38A2 SLC4A3 SLC4A7 SLC8A2 SLC26A4 SLC7A10 SLC1A3 SLC7A5 SLC15A3 SLC24A3	0.103706	DN
FARMER_BREAST_CANCER_CLUSTER_6	PPM1D RNF43 TACO1 CYB561 DCAF7 POLG2 TRIM37 DHX40 MTMR4 MED13 RPS6KB1 SMARCD2 SUPT4H1 FTSJ3 TUBD1 RAD51C	0.103819	DN
CAVARD_LIVER_CANCER_MALIGNANT_VS_BENIGN	UGT1A8 REG1A GGH A1CF SPINK1 REG3A FABP1 SLC25A5 AKR1C1 FTH1 DPP4 PRDX1 HLA-C MYL6 RPL13A ACTB FGA CHI3L1 GLUL CD14 FST DUSP22 FGB UBD CD74 DPYD SPP1 CES1	0.103891	DN
NIKOLSKY_BREAST_CANCER_7P15_AMPLICON	HOXA9 HOXA5 HOXA10 HOXA7 HOXA6 HOXA1 HOXA2 HOXA11 HOXA3 HOXA4	0.104166	DN
REACTOME_PERK_REGULATED_GENE_EXPRESSION	ATF3 CCL2 NFYB DDIT3 EXOSC9 EXOSC7 EXOSC1 ATF4 EXOSC2 ASNS EXOSC8 DCP2 ATF6 NFYA EIF2S1 HSPA5 KHSRP EXOSC4 EXOSC5 PARN HERPUD1 IGFBP1 DIS3 EIF2AK3	0.104177	UP
HUANG_FOXA2_TARGETS_UP	ACTG2 TUBB2B LHFP RBPMS RGS2 FN1 LAMP3 MAFF PAX5 MCTP1 C5 CLIP4 HOMER1 MAP2 TNFAIP3 TFPI2 NRG1 FST TLE4 GLUL CHAC1 EGR4 ASNS SLC7A11 PSAT1 KCNV1 HLCS KAT2B JAG1 RELB CBLB CADPS2 F2R SOCS2 DCAF17 ATP6V0A2 PLEKHA1 HPGD PCK2 ENPP1 SPAG1 TOX3 CPM	0.104234	UP
REACTOME_ACTIVATED_AMPK_STIMULATES_FATTY_ACID_OXIDATION_IN_MUSCLE	CPT2 PRKAA1 PRKAB2 SLC25A20 CPT1A PRKAB1 CAB39 PRKAG2 PRKAG1 ACSL1 CPT1B STK11 STRADA ACACB CAB39L PRKAA2	0.104586	DN
REACTOME_BOTULINUM_NEUROTOXICITY	SYT1 SNAP25 STX2 VAMP1 VAMP2 STX1A STX11 STX16 STX8 STX7 STX10 STX5 SYT2 STX4 STX6 STX12 STX3	0.104637	UP
BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE	PTPN3 CLDN7 TMPRSS4 GPRC5A TSPAN6 CLCA4 TMPRSS2 KRT18 F3 CEACAM5 CEACAM7 CEACAM6 ELF3 MUC4 SPRR1B LCN2 LMO7 EMP2 NDRG2 KRT13 MUC1 ANXA9 TACSTD2 SPINK5 SCEL KRT4 PARD6B TMPRSS11E SERPINB2 TRIM16 TMPRSS11D SLC6A14 MUC16 RHCG GABRP TGM3 DUOX2 KRT17 SPRR3 SPRR1A ECM1 KRT3 KRT16 PSCA TM4SF1 IL36A PPL MAL HSPB8	0.104827	DN
KONDO_PROSTATE_CANCER_HCP_WITH_H3K27ME3	COL14A1 CR2 NRXN3 CADM1 ST8SIA1 ELMO1 LIMCH1 FBN1 SNAP25 MAPT SLC29A1 ALCAM RASGRP1 CDH6 CRABP1 KCNAB1 SOX12 NFATC4 MARK1 ILK TBX5 LEF1 RARB WDR91 HPSE2 USP48 IRX4 WNT1 HOXD11 GRIA4 TCF3 STIP1 ALOX15 TBX2 RAX ERBB4 NOL4 HOXC5 RHBG SLC1A2 TRIM16 HPS4 CBY1 KDM1A PAX2 ZNF516 FEZF2 LOC81691 TAF7 WBP11 EN2 HNF1B KIAA1109 EML2 IREB2 SMCHD1 XYLT1 TMX1 NPY1R UQCRQ FAM171A1 ISCA1 WNT5A CA12 ERI2 TRIM36 DNAJC22	0.106093	UP
ZHANG_TLX_TARGETS_36HR_UP	CRYAB TUBB2B TNS1 NR4A1 S100B STXBP1 EFHD1 RPRM ITGA5 PDE2A PYGM DNAJB5 S100A4 KCND3 SORBS1 JUN GSTM5 OLFM1 SDC3 CSPG4 SIRPA BTG2 ARNT2 SOD3 TGFB3 CYTIP MAPK10 DDIT4 NNAT CTSF PHLDA3 NACC2 STOM SRGAP2 CLIP4 SCN1B AOX1 AEN VAMP2 FAM127A TGFBR2 CDH13 CADM4 SLC19A2 EXTL3 SP110 PIP5K1C CRLF1 PTP4A3 ENO3 MARK4 GSN TNPO2 GABARAPL1 SLCO3A1 CLCN6 PLEKHF1 SPHK1 KIF1A PLD3 CCND2 PPP2R5B MAPK8IP1 ZMAT3 NTN3 TM4SF1 TIMP2 GRINA WNT7B DUSP3 RALGDS YPEL5 ZFP36L2 CYB5R3 B4GALT2 DDIT3 HIST1H2BL ARHGEF2 CSF1 GTF2I MAPK8IP3 TTLL1 S100A11 MXD4 LFNG AKT2 NFKB2 POU6F1 BTG1 SPEF1 KCNC1 TEF ARMC6 PI4K2A DUSP8 ARHGAP1 DVL2 PNPLA2 OGFR DDX17 CXXC1 ADCYAP1R1 PRMT2 PQLC3 GADD45B SLC7A11 RPL18 CDS2 HIST3H2A MBTPS1 QSOX1 CBX5 TAPBP SETDB1 TSC22D1 CTSE SOX3 FBXO4 NDST1 CD151 F8A1 ADAM15 ACSL1 OTUB2 FTL SLC38A10 SPRY4 OS9 PINK1 PDGFA AK1 TCN2 RAB40C PXN SEL1L KEAP1 EPHX1 GADD45G CITED2 SFT2D2 C14orf159 PARP3 TAP1 KIAA0319L ABHD4 ABCB8 ST6GALNAC4 CCNG1 PTPRE CTDSP2 CYP3A4 RXRA REPIN1 EDEM2 TCTA SAT1 SCAMP5 S100A10 IER5 BAX KLF4 GAB2 CAMKK2 EMP2 POLD4 ARF3 CDKN2B CDKN1A FCGRT PIP4K2C TOB1 BAK1 TAX1BP3 SEPT8 DNM2 GDPD2 CPPED1 DCXR PGPEP1 SCARB2 VWA5A OPN3 KIF1B UPP1 SORT1 MYO10 P2RX4 HIST1H1C GDPD3 HIST1H2BC	0.106187	UP
NAKAMURA_ADIPOGENESIS_EARLY_UP	GAS1 LHFP TGFBR3 NID1 WASF3 ELK3 COL6A3 ZFP36 FYN SST LIFR CEBPD PDE4D CYBRD1 MYC FAM198B PAPPA GM2A NPTXR NFE2 SNAI2 DYM PDE6H FOXO1 PHKG1 USP4 PIK3R1 ABCA1 INSIG1 PDE10A E2F4 GADD45B IL1R1 DKK1 CTNNB1 COL8A1 IRS2 ABL1 C19orf24 USP53 PRSS23 SMARCD2 MT1H MT1G PPP1CA MT1E SOD2 MT1F CHMP1B RIPK1 MT1M MRPS6 IL22RA1 ACVR2A PLIN2 PPP2R1B NFIL3 CCRL2	0.106455	UP
PID_UPA_UPAR_PATHWAY	FN1 ITGA5 MMP9 TGFB1 ITGAM ITGB2 CTSG PDGFRB SERPINE1 FPR1 FGB HGF PLAU MMP3 CTRC ELANE LRP1 PLAUR FGA NCL MMP13 FPR2 ITGB1 ITGB3 MMP12 FPR3 GPLD1 VTN ITGA3 FGG ITGAV ITGB5 SRC PLG RAC1 DOCK1 EGFR CRK PDGFD VLDLR	0.106477	UP
ST_INTEGRIN_SIGNALING_PATHWAY	ITGA7 CAV1 ANGPTL2 AKT3 ITGA5 ITGA1 MYLK FYN ASAP1 ACTN1 ARHGEF6 TLN1 MAPK10 ITGA4 PAK3 ZYX MAPK8IP2 PLCG2 MRAS ILK ITGA9 TERF2IP PLCG1 MAPK8IP1 PIK3CA TNK2 MAP2K7 MAPK8IP3 AKT2 WAS ROCK1 AKT1 CDKN2A CSE1L ITGA8 PAK2 RHO PKLR ITGA10 MAPK8 PTK2 SHC1 VASP ABL1 ARHGEF7 MAP3K11 RAF1 BRAF GRB2 PAK6 ACTR3 ITGA3 ITGB3BP PAK4 ARHGAP35 ACTR2 SRC PTEN P4HB DOCK1 CDC42 EPHB2 MAPK9 MAP2K4 ROCK2 SOS1 CRK TLN2 ARHGAP26 SOS2 PIK3CB ITGA6 MAPK1 GRB7 ITGA2 PAK1 RALA	0.106521	UP
PLASARI_NFIC_TARGETS_BASAL_UP	NRN1 CLU CHODL PPP1R3C RGS5 MPPED2 RGS4 NNAT KCNA5 KCNMB4 WNT5B SEMA4F SNCA GNA14 COL2A1 CACNA1G PAX1 TEX15 GZMH TINAGL1 THSD4 TNFRSF11B PARM1 PERP FOXA1 CLCA1	0.106677	UP
ST_WNT_BETA_CATENIN_PATHWAY	SFRP1 DKK3 AKT3 FSTL1 ANKRD6 DKK2 DACT1 CXXC4 AKT2 AKT1 LRP1 GSK3A CER1 TSHB DVL1 CBY1 PIN1 AXIN1 DKK1 CTNNB1 RPSA CSNK1A1 DKK4 PTPRA WIF1 SENP2 GSK3B FRAT1 APC PSEN1 MVP	0.106744	UP
REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	CCNA2 CDC25C CCNB1 CCNB2 CDK7 CDK1 CCNH CCNA1 PLK1 WEE1 PKMYT1 XPO1 MNAT1 CDC25A CDC25B	0.106891	DN
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_UP	RGS2 FGF7 HBEGF CADM1 SOD3 ARAP3 KCTD15 PARVB CXCL1 PLA2G7 ENO3 TNNT2 SEMA7A CHST1 SERPINB2 SLC14A1 SMS ANKRD1 MRPL15 ANKH PLAC8 F2RL1 HMGA2	0.107061	UP
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION	NRP1 SEMA3A FYN TLN1 RRAS FES PIP5K1C PLXNA3 PLXNA1 RND1 RAC1 PLXNA2 FARP2	0.107075	UP
TENEDINI_MEGAKARYOCYTE_MARKERS	FOS CXCR4 CXCL12 TGFB1 JUN FLI1 GATA2 PDGFB IL6 RASGRP2 IL11RA CBFA2T3 PPBP CXCL1 MYC PDGFC BCL2 GP1BA GATA1 TAL1 STAT5A KIT JUND NFE2 IL1B ITGA2B CCND3 MCL1 IL3RA IL11 GP9 JARID2 MPL CDKN2A CCNE1 TBXA2R MAFG CDK2 IL1R1 ITGB3 CCL5 GP6 STAT3 BCL2L2 JAK2 STAT1 CDKN1B CBFA2T2 CASP9 PDGFA RASA1 VEGFA PF4 BAD CDK1 MAPK14 PIK3C2B CCNE2 CD9 BAK1 MECOM CCNB1 CASP3 IL6R MYB	0.107142	UP
VERHAAK_GLIOBLASTOMA_CLASSICAL	GAS1 LHFP DLC1 ITGA7 MEIS1 MEOX2 PMP22 TRIB2 FZD7 LAMB2 ADAM19 PLA2G5 MAB21L1 LMO2 ZFHX4 TGIF2 FBXO17 RASGRP1 CDH6 NES ANXA5 TGFB3 CREB5 ARAP3 CDH2 ZNF304 PIPOX FZD3 ILK EXTL3 GJA1 ERCC2 SNTA1 CDK6 TEAD3 PTPN14 ACSS3 C19orf66 CD3EAP GNG7 GRIK1 EPHB4 GLI2 GRIK5 LRFN3 JUND NPEPL1 DMWD ZNF671 APBA3 MLC1 SLC12A4 NDP TRIP6 RIN1 POMT2 ZNF8 RGS6 SLC6A11 NR2E1 IRF3 NPAS3 ABCD2 LFNG MEGF8 AKT2 ZNF134 TBX2 KCNF1 CDH4 KLHDC8A MCC CAMK2B BLM SPRY2 DOCK6 SMO KLHL4 GNAS KLHL25 RGS12 RFX2 PRPF31 ITGB8 ZNF446 PCSK5 ACSBG1 KIAA0355 HMG20B HSPBP1 TMED1 SCAMP4 ZNF211 GLG1 ZNF419 TMEM161A DAG1 TMEM147 CALM1 ELOVL2 POFUT1 PRKD2 IRS2 NOS2 ZNF227 TLE2 BTBD2 ZNF235 OSBPL3 JAG1 RBM42 CD151 HS3ST3B1 SHOX2 PTPRA PDGFA ZNF45 SSH3 SIPA1L1 KEAP1 ZNF264 ZNF20 B3GALT1 VPS16 SARS2 LRP5 ACSL3 SOCS2 ARAP2 RBCK1 SEMA6A LRP10 QTRT1 RFXANK EGFR CC2D1A ZNF606 PEPD CLIP2 FGFR3 PLIN3 SLC2A10 NR2F6 GSTK1 EYA2 SEPT11 DENND2A SOX9 SEMA6D SLC6A9 WSCD1 MYO5C ARNTL VAV3 GALNT4 SLC4A4	0.107171	UP
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	FOS THBS2 RGS2 ITGA5 RBMS1 COL5A2 MMP9 VCAM1 COL6A3 COL1A1 JUNB COL1A2 PECAM1 HLA-DQB1 NCF2 SSPN COL18A1 CRABP2 SLC26A4 CD44 DOK2 MYC IFITM3 COL7A1 GABRB3 TNFRSF12A BLMH ADAM8 ARIH2 KRT16 RIN1 SOCS1 APOC2 MMP14 CCNF LGALS7 PRKCSH MMP13 IL1RN GADD45B GCGR ITGB1 STAT3 TNFRSF1A IL4R IL17RA MIF TACSTD2 HSPA5 UBA3 HSPA8 MT2A PLG ENO1 CYBA CUL4A S100A6 ITGB4 CASP8 BCL10 PGK1 OSBPL1A SOD2 THOP1 RCAN1 SMAD1 CDKN1A APC LCN2 CTSD IDE CASP1 MAOA LGALS9 EPCAM SERPINB1 HMOX1 PYCARD KRT19 PERP GLTP	0.107215	UP
SMID_BREAST_CANCER_RELAPSE_IN_LUNG_UP	UCHL1 CSPG4 CLIC4 TTYH1 SLC7A5 ANP32E PRAME KLK7 TNNI2 COL2A1 FOXD1 KRT17 MMP14 KLK6 NMU RYR1 MUC16 KPNA4 PSPH HAPLN1	0.107264	UP
MARTIN_INTERACT_WITH_HDAC	ZBTB16 EDNRA BCL6 CAMK1 ACTN1 RUNX3 SRF PKD1 GATA2 RUNX2 GATA1 PPP1R12A NFKBIA NCOR2 FOXP3 NKX2-5 ATF4 REST CAMTA2 BCOR TP53BP1 UBE2I HIF1A CTBP1 CBX5 KAT5 PPA1 PHB2 ETV6 YWHAQ KPNA2 DNAJB6 ACTN4 NCOR1 MAPK3 NRIP1 RFXANK NR2C1 MARK2 MAPK1 ANKRA2	0.107265	UP
DAVICIONI_RHABDOMYOSARCOMA_PAX_FOXO1_FUSION_UP	ANK2 GPM6B TMEM47 MN1 CXCR4 ITPKB MCAM TMEFF1 JUN JAKMIP2 FAM49A PRKAR2B GATM NR2F2 MMD TNFAIP3 TMX4 TBC1D9 ANK1 MYOD1 AQP3 NELL1 MYCN FAM3C DCX HDAC5 ALK POU4F1 STATH EYA1 FAM69A NUP93 PPP1R14B NRCAM MORC4 ZNF395 GADD45A NEBL PELI1 ASS1 NTAN1 ADAM10 TCF7L2 CARHSP1 RWDD3 ACAT2 FGGY ARRB1 CD9 OSTF1 SKP2 FGFR4 PDGFD MET VWA5A BMP5 ABAT VAV3 EPB41L4B	0.107288	UP
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_DN	TUBB6 DUSP1 MOXD1 VPREB3 F13A1 CHI3L2 SNRPN LTB INPP5D CTSH LST1 DPYD KMO TFEB PIK3R3 VCL PKIG CDKN2A HCK TLR7 RABEP2 KDM4B RRAGC ASAH1 SLC12A8 TOP1 CKAP2 SORL1 CHFR NIPA2 HES1 GALNT10 PLSCR1 BMP2K ATP6V0D1 NEDD9 TNFSF10 DYRK2	0.107296	UP
WIERENGA_STAT5A_TARGETS_GROUP1	CALB2 IGFBP5 CFH SCHIP1 CDKN1C MAP1A TGM2 SAMSN1 HSPA2 PLEKHA4 LTB ST3GAL5 DDIT4 NCS1 CTSH GATA2 PRPS1 PHACTR1 DAPK1 GGT5 HSPA6 DAB2 DUSP5 BBX TULP3 IGFBP4 BATF3 A4GALT SNTA1 ST3GAL4 PIK3IP1 FCER2 DCPS RABGAP1 HBZ PIM1 SEMA6C PHLDA1 CD40LG OSBP2 POU2F1 TRIB3 MEX3D ENPP3 UPK1A SLC9A7 IL3RA SPAG4 PLXNA3 CST7 MIIP FAM131A CD1A SLC25A37 DPYSL4 NOD1 TNFRSF4 NAALADL1 TGFBR1 RHAG GYPB SLC25A4 RAP1GAP MOSPD3 PPFIA4 PFKFB4 ENC1 IL18RAP IL4R DDN CDHR1 ZNF609 SH3BP4 TLE3 PLVAP CTNS CISH TRIM46 CTSZ TRIM58 MUC1 MTHFD1 TARP DHRS3 STK17B FNDC3B ADM UBAC1 SOS1 ARL4A SLC2A10 P4HA2 NDRG1 SLC6A9 NAAA CBS ITGA2 TJP2 MYO10 P2RX4 F2RL1 AMACR	0.107397	UP
MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3	SYT1 ZEB2 ACTA2 COL1A1 HTR2A IGF1 CALY NOL3 NPY2R SUSD4 COL4A4 UCP1 KCNMB2 ESR2 MCHR1 KCNA4 COL4A3 PLAT RLN1 IGSF3 ANK3 KCNJ2 PTPRR	0.107474	UP
YEGNASUBRAMANIAN_PROSTATE_CANCER	CTH OCLN UGT2B15 DDC SLC44A4 TOX3 SPINK1 ERBB3 HMGN5 TRIM36 AGR2 PBLD TMEM38B CEP76 SLC39A8 ZBTB10 HPGD ALAS1 TMPRSS2 CLDN4 GCNT1 MCCC2 TSPAN8 ALDH6A1 SERPINA1 ABHD2 UGT2B28 SORD PRSS2 DHFR DNAAF2 TRIM68 CTAG2 ALDH3A2 NDC80 CLDN3 FECH KLHL7 KIF23 CENPN KDM6A SMCHD1 MANEA GAS2 MED6 ELF5 TFAM SSX1 RLN1 TARP NEBL BBS4 TPTE ACPP MAGEA1 ECD SUPV3L1 EXOSC4 EIF2S1 GTF2F2 ADO ATAD2 SPDEF CRISP3 LONP1 MAGEA6 ST7 AZGP1 HRASLS ALB NKX3-1 HOXB13 PAGE1 PTPRB NCAM2 SLC25A21 PDE10A SRSF6 MAGEA5 MAGEA3 DONSON SSX3 E2F5 PSMC3IP HPCAL1 BCOR PON1 KLK3 MAGEA4 NXF2 CLCN4 SOHLH2 KRT81 MAGEA12 FOLH1 CALML5 DBT DHRS2 SLC43A1 KLK2 TIMM9 SCG3 RASA4 CLGN PRAME TNNT1 FOLH1B EEF1A2 GPR37 ETV1 COCH ARHGEF26 MYBL1 ARHGAP6 EPHA3 ID4 FGF13 PEG3 GPM6A BCHE	0.107477	DN
MORI_PLASMA_CELL_DN	BACH2 MS4A1 ELK3 LMO2 LAPTM5 HLA-DQA1 CD83 CD22 CD40 SRPK3 BCL11A TLR1 SPIB MICAL1 TPM4 LRCH1 ARPC5L CALM2 ANP32A ABLIM1 SMAD1 BMP2K CPM	0.107563	UP
GRADE_COLON_VS_RECTAL_CANCER_UP	PALMD FSTL1 RHOQ EMCN JUNB STX2 CD34 PMP2 ZAK HABP4 DDX50 ENOX2 TEX10 HNRNPC BCL11B RNASEH2B LAGE3 GADD45B ENGASE IL1A RYK CANX INSIG2 ALG5 UMPS ASF1B RPRD1A ZWILCH	0.107904	UP
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS	INHBB INHBA POMC INHA INHBE LHB PCSK1 CGA TSHB FSHB INHBC	0.108002	UP
VISALA_AGING_LYMPHOCYTE_UP	FILIP1L CYP1B1 CSF1R TAF15 GNLY KAT6A TMSB4X CUX1 LNPEP COIL	0.108017	UP
